cellid,x,y,z,nonzero_voxels,vth,order_used,n_coeffs,delta_final,t_read,t_moments,t_transform
35776,1887500.0,0.0,-387500.0,212992,262112.15183000892,11,286,0.0475637058214144,0.08302154099510517,0.009411124992766418,1.0699171250016661
88032,3287500.0,0.0,1787500.0,188800,239038.551673056,4,20,0.01582937227023528,0.06774433399550617,0.008616334001999348,0.07071129100222606
89664,-912500.0,0.0,1862500.0,188480,240203.75279674088,4,20,0.0002743499266633751,0.06926999999268446,0.010052583005744964,0.07098387500445824
87264,-912500.0,0.0,1762500.0,188900,239523.235821912,4,20,0.016357990282273308,0.07046941699809395,0.00748370798828546,0.08027795799716841
84864,-912500.0,0.0,1662500.0,188980,239561.1958093589,4,20,0.016511968688995543,0.07849054200050887,0.007477499995729886,0.0691129170008935
84256,-1112500.0,0.0,1637500.0,188971,239561.74015291568,4,20,0.016416800106761827,0.06931979100045282,0.01123054200434126,0.07106283299799543
55136,5887500.0,0.0,412500.0,200104,255058.19411938387,11,286,0.04638683198015114,0.08392754099622834,0.012791499990271404,1.0388410000014119
89056,-1112500.0,0.0,1837500.0,189555,239492.01240976795,4,20,0.016211194393089705,0.07436904200585559,0.008596125000622123,0.07568433300184552
86656,-1112500.0,0.0,1737500.0,189619,239527.0139110564,4,20,0.01631193108649581,0.07071333400381263,0.007045417005429044,0.06873041599465068
10784,7087500.0,0.0,-1437500.0,181995,237981.70720977976,4,20,0.01375803006954731,0.06876929200370796,0.007890665990998968,0.06976079099695198
8384,7087500.0,0.0,-1537500.0,182663,238033.7707962171,4,20,0.013918563291665152,0.07325579199823551,0.014118708000751212,0.0563102910091402
13184,7087500.0,0.0,-1337500.0,183559,237963.84514165446,4,20,0.013500808221542173,0.06445158399583306,0.010815040994202718,0.07485304199508391
70752,6287500.0,0.0,1062500.0,186752,238607.84695268536,4,20,0.014135136505312377,0.07767170800070744,0.010205083002801985,0.07700829199166037
67744,6087500.0,0.0,937500.0,188480,239567.58640653864,4,20,0.02089155289208841,0.07177087500167545,0.007434416998876259,0.06985104198975023
70144,6087500.0,0.0,1037500.0,187008,238759.2422088186,4,20,0.014895613004925798,0.06867466699623037,0.007874208997236565,0.08105116699880455
68352,6287500.0,0.0,962500.0,187840,239310.88216736884,4,20,0.0187583782662161,0.08156533300643787,0.007460583001375198,0.06844791599723976
65952,6287500.0,0.0,862500.0,189696,240592.54021878607,4,20,0.030165343845578455,0.07058925001183525,0.0073968329961644486,0.0761707089986885
44672,-712500.0,0.0,-12500.0,310400,252012.62999163396,14,560,0.04700887879477935,0.11072875000536442,0.008485750004183501,1.9360881669999799
42272,-712500.0,0.0,-112500.0,297616,255771.46550170245,14,560,0.04500917236176742,0.12066541699459776,0.008159083998179995,2.053004624991445
66720,-4512500.0,0.0,912500.0,189824,239857.33382969696,4,20,0.02371042781180055,0.07152541600225959,0.007572624992462806,0.07023083300737198
69120,-4512500.0,0.0,1012500.0,188672,239065.07420501253,4,20,0.016274380955199046,0.06720995799696539,0.007419999994453974,0.0674401249998482
38176,1887500.0,0.0,-287500.0,241664,269862.01450549526,15,680,0.048719032169085595,0.09066262500709854,0.00862504099495709,2.3717307499900926
41792,2287500.0,0.0,-137500.0,284224,252251.55354560344,15,680,0.048579654629851636,0.1086185000021942,0.01089479200891219,2.333703041993431
41184,2087500.0,0.0,-162500.0,280832,255322.80498997506,16,816,0.04791919912473553,0.11502858300809748,0.010714541989727877,2.832546875011758
40576,1887500.0,0.0,-187500.0,275776,259034.94336646787,17,969,0.045586820883744564,0.11400124999636319,0.012090417003491893,3.3787467910005944
5216,2887500.0,0.0,-1662500.0,188276,239106.91041825057,4,20,0.01600539905457611,0.07506899999862071,0.009072332992218435,0.0723815840028692
2816,2887500.0,0.0,-1762500.0,188276,239129.6237839196,4,20,0.015872121160876017,0.06992704200092703,0.00822262499423232,0.07460895800613798
416,2887500.0,0.0,-1862500.0,188480,240203.75279674088,4,20,0.0002743499266633751,0.06899058300768957,0.008087375012109987,0.05778029099747073
43584,2087500.0,0.0,-62500.0,297920,248129.98854114136,14,560,0.04934858378808272,0.10575995899853297,0.009177917003398761,1.986556792006013
69984,2087500.0,0.0,1037500.0,191220,239764.49025862917,4,20,0.017398302353483774,0.0642745829973137,0.00713920799898915,0.059147916006622836
67584,2087500.0,0.0,937500.0,190964,239939.90914317712,4,20,0.02276326111973688,0.0731714169960469,0.009016416996018961,0.06982049999351148
65184,2087500.0,0.0,837500.0,191924,240670.0170699385,4,20,0.0355520862787944,0.07702791699557565,0.009716874992591329,0.06992616699426435
70720,5487500.0,0.0,1062500.0,187584,238693.23046798704,4,20,0.014399100401496997,0.06665541599795688,0.009072291999473237,0.06393874999776017
68320,5487500.0,0.0,962500.0,187776,239343.94475642167,4,20,0.018899025720278278,0.06978004099801183,0.011161083006300032,0.06596733300830238
65920,5487500.0,0.0,862500.0,188864,240559.4718245694,4,20,0.030308596792561288,0.06959633299265988,0.009047708008438349,0.069079499997315
74944,6087500.0,0.0,1237500.0,186048,238107.08499693315,4,20,0.013388814740385602,0.06425537500763312,0.007426291995216161,0.07047295800293796
72544,6087500.0,0.0,1137500.0,186752,238321.022597082,4,20,0.01323620857347174,0.06704533299489412,0.007099709007889032,0.06734637499903329
77344,6087500.0,0.0,1337500.0,184677,238040.5532107246,4,20,0.013859627351972279,0.06126416700135451,0.0075493330077733845,0.06304129099589773
75552,6287500.0,0.0,1262500.0,185387,238051.77218214248,4,20,0.013428957272336086,0.06878874999529216,0.007028624997474253,0.07576191599946469
11840,3487500.0,0.0,-1387500.0,187819,238834.61966903106,4,20,0.015543295263557083,0.06691375000809785,0.007944709010189399,0.0608349999965867
9440,3487500.0,0.0,-1487500.0,187691,238856.16342948112,4,20,0.015947091202721465,0.0635742080048658,0.010901334011578001,0.08110412501264364
70336,-4112500.0,0.0,1062500.0,188980,238930.52119989519,4,20,0.014851270841110679,0.07411895900440868,0.007540416001575068,0.07769766700221226
65536,-4112500.0,0.0,862500.0,189360,240479.71860273497,4,20,0.0306935847926081,0.06529050000244752,0.007061374999466352,0.06665950000751764
67936,-4112500.0,0.0,962500.0,189568,239446.28802145884,4,20,0.019158023285406608,0.06955066700174939,0.007198207997134887,0.0658300000068266
24416,2887500.0,0.0,-862500.0,190912,240476.60967870345,4,20,0.030651011930078766,0.06655083400255535,0.007516833997215144,0.06654791699838825
22016,2887500.0,0.0,-962500.0,190388,239699.3990572125,4,20,0.01950583874568565,0.06762854200496804,0.011516124999616295,0.07208816699858289
19616,2887500.0,0.0,-1062500.0,189980,239386.90572882586,4,20,0.01530578836349622,0.06892295800207648,0.007521250008721836,0.06931649999751244
22624,3087500.0,0.0,-937500.0,190628,239798.44257579904,4,20,0.02138762225957524,0.060232875010115094,0.007572917005745694,0.05907816700346302
20224,3087500.0,0.0,-1037500.0,190132,239363.58791913802,4,20,0.015848553126330295,0.06302695799968205,0.007433417005813681,0.07335299999976996
25024,3087500.0,0.0,-837500.0,190848,240787.35401252809,4,20,0.035048929254635444,0.07072683300066274,0.00731025000277441,0.07301437499700114
66496,4887500.0,0.0,887500.0,189824,240179.05369279496,4,20,0.026740908835337616,0.06910029100254178,0.007420708003337495,0.07000954200339038
39872,-712500.0,0.0,-212500.0,277504,269451.8883230776,16,816,0.048748140444303326,0.10213883400138002,0.007068040999001823,2.7875492090097396
69504,5087500.0,0.0,1012500.0,188672,239015.5505419943,4,20,0.016081681702843794,0.07318112500070129,0.008827249999740161,0.07079808400885668
67104,5087500.0,0.0,912500.0,189632,239871.53131117183,4,20,0.023596322869482583,0.07127904199296609,0.009031875000800937,0.07543733299826272
68896,4887500.0,0.0,987500.0,188864,239201.6101380453,4,20,0.017343561019581743,0.06777945799694862,0.009923750010784715,0.07861216699529905
71296,4887500.0,0.0,1087500.0,188288,238696.4914900282,4,20,0.014164783835247786,0.0746864170068875,0.008179875003406778,0.06977404200006276
18432,3287500.0,0.0,-1112500.0,189392,239106.33984259894,4,20,0.01423985729156362,0.0626282080047531,0.007745291994069703,0.07254495899542235
16032,3287500.0,0.0,-1212500.0,189428,238964.34975860576,4,20,0.01402531830969745,0.06794454201008193,0.00784429200575687,0.07042191599612124
13632,3287500.0,0.0,-1312500.0,188270,238921.36500352406,4,20,0.014853657424741947,0.06674612499773502,0.008817916008410975,0.06389720799052157
68480,-5512500.0,0.0,987500.0,187856,239107.43531869078,4,20,0.017214222197773604,0.06601237501308788,0.008608459000242874,0.06801912499940954
37472,-712500.0,0.0,-312500.0,247552,278486.3475020918,16,816,0.04924229895128078,0.09150070798932575,0.01311691600130871,2.7679528329899767
66080,-5512500.0,0.0,887500.0,188672,240169.35560005705,4,20,0.026631307944927258,0.061367415997665375,0.011052582995034754,0.07847774999390822
70880,-5512500.0,0.0,1087500.0,187328,238541.65609849364,4,20,0.013939463739597448,0.06150550000893418,0.007365625002421439,0.06389729099464603
27232,-1712500.0,0.0,-737500.0,192976,242290.9452328886,5,35,0.04860612706237902,0.06949650000024121,0.008299209002871066,0.12198016600450501
16640,3487500.0,0.0,-1187500.0,189108,238892.9367350467,4,20,0.013953659820551988,0.06870583300769795,0.008643167006084695,0.07249316599336453
14240,3487500.0,0.0,-1287500.0,188368,238833.01423805527,4,20,0.014674527663558595,0.0640163339994615,0.007687541990890168,0.0698271669971291
76032,3287500.0,0.0,1287500.0,188800,238965.10945599424,4,20,0.014646127701072188,0.06904008300625719,0.00885741699312348,0.07046141700993758
73632,3287500.0,0.0,1187500.0,189412,239026.16236310135,4,20,0.013972990638949152,0.07359429200005252,0.007566415995825082,0.07181220799975563
29632,-1712500.0,0.0,-637500.0,193280,245785.63607932394,8,120,0.04836949751240274,0.08272520899481606,0.009415583001100458,0.42606287500530016
76128,5687500.0,0.0,1287500.0,185288,238129.83098543898,4,20,0.013895941500113395,0.06425133299489971,0.010402125000837259,0.08180158399045467
73728,5687500.0,0.0,1187500.0,186688,238256.5788779159,4,20,0.013397719420111972,0.07180779200280085,0.007331583008635789,0.05832604199531488
19040,3487500.0,0.0,-1087500.0,189248,239078.70596183493,4,20,0.014533264820315717,0.065189625005587,0.008248332989751361,0.06953345800866373
23840,3487500.0,0.0,-887500.0,190448,240171.83847550332,4,20,0.026971189180908045,0.06309529200370889,0.007353625012910925,0.06253825000021607
21440,3487500.0,0.0,-987500.0,190720,239424.22980818409,4,20,0.017679796764949327,0.06959970899333712,0.00976954099314753,0.07327270800305996
66144,-3912500.0,0.0,887500.0,190272,240162.10287507167,4,20,0.026972928871076454,0.07455908300471492,0.007760249995044433,0.07227958299336024
69152,-3712500.0,0.0,1012500.0,189812,239245.96830479882,4,20,0.01646820091499761,0.06718333299795631,0.007643834003829397,0.06938829200225882
66752,-3712500.0,0.0,912500.0,190592,239915.48311772378,4,20,0.023854773147452973,0.06979987499653362,0.009921332995872945,0.06668262500897981
68544,-3912500.0,0.0,987500.0,189492,239322.17396293816,4,20,0.017612187756310516,0.07234012499975506,0.007516375000705011,0.06401849999383558
25472,-712500.0,0.0,-812500.0,189940,240543.33268738384,4,20,0.043195644929126684,0.06174083400401287,0.011513875011587515,0.06606983300298452
27872,-712500.0,0.0,-712500.0,191763,243089.76886756517,6,56,0.04933828506876171,0.06660870800260454,0.010628415999235585,0.19009583399747498
70496,-112500.0,0.0,1062500.0,191360,239901.03156114102,4,20,0.02208506167002299,0.0736099159985315,0.012728041008813307,0.0738447079929756
30272,-712500.0,0.0,-612500.0,194932,248016.1803302765,8,120,0.04883466661465084,0.06871254100406077,0.008493667002767324,0.4093247499986319
68096,-112500.0,0.0,962500.0,190656,239693.19312705586,4,20,0.02783956420177533,0.06733291699492838,0.011397792011848651,0.06217366700002458
65696,-112500.0,0.0,862500.0,190464,239905.4121048344,4,20,0.03641168379986774,0.06984012499742676,0.00844616700487677,0.07448570799897425
66432,3287500.0,0.0,887500.0,190720,240240.44078920034,4,20,0.027023056308078105,0.061387207999359816,0.007386917000985704,0.07342462499218527
39264,-912500.0,0.0,-237500.0,269504,272492.3421085363,18,1140,0.04703433680655947,0.09585962499841116,0.009642792007070966,3.9002460000046995
43616,2887500.0,0.0,-62500.0,291200,247499.2705459022,15,680,0.048631118541968874,0.11791016701317858,0.009831166011281312,2.357409792006365
71232,3287500.0,0.0,1087500.0,189568,239202.41440865907,4,20,0.0146370745325771,0.0715137910010526,0.009296333009842783,0.06667949999973644
47072,-712500.0,0.0,87500.0,301952,253677.14326849178,13,455,0.04933689962511697,0.1091754169901833,0.011514749989146367,1.5658528750063851
68832,3287500.0,0.0,987500.0,190464,239523.54237080837,4,20,0.017795133122037652,0.0706767090014182,0.009924958008923568,0.06334929200238548
71328,5687500.0,0.0,1087500.0,187200,238553.25302905997,4,20,0.013865516227462,0.07279279200884048,0.012307874989346601,0.06743137499142904
68928,5687500.0,0.0,987500.0,187584,239124.83880566602,4,20,0.01718534137978817,0.06846833300369326,0.009623167003155686,0.07849104200431611
66528,5687500.0,0.0,887500.0,188992,240189.61697559874,4,20,0.02662953619592452,0.06848224998975638,0.010489790991414338,0.0744401249976363
69664,-5912500.0,0.0,1037500.0,187328,238742.73095424278,4,20,0.01493662389142038,0.06727650000539143,0.007051416003378108,0.061881667003035545
67264,-5912500.0,0.0,937500.0,188160,239550.23060357294,4,20,0.020912460076429794,0.0789446249982575,0.008834874999593012,0.07174820800719317
64864,-5912500.0,0.0,837500.0,190096,241007.8605814949,4,20,0.03437207293450291,0.07859429199015722,0.008361416999832727,0.07454533300187904
68512,-4712500.0,0.0,987500.0,189056,239186.36761011992,4,20,0.017403575095627656,0.07629358299891464,0.007718291992205195,0.06640075000177603
66112,-4712500.0,0.0,887500.0,189504,240152.10536485395,4,20,0.026789418368542546,0.06837004200497176,0.007343374993070029,0.0784242919908138
32224,3087500.0,0.0,-537500.0,195968,249587.053215917,10,220,0.04826278382858126,0.0674447500059614,0.006948082998860627,0.7560452919860836
70912,-4712500.0,0.0,1087500.0,188268,238688.19668679658,4,20,0.014231523671326438,0.07008966700232122,0.007554249998065643,0.07984058400325011
34624,3087500.0,0.0,-437500.0,200951,254108.81902333634,10,220,0.0495250310436955,0.07181675000174437,0.010413583993795328,0.787225791005767
56672,-712500.0,0.0,487500.0,202240,258469.33687112416,10,220,0.04534612803056031,0.07865054201101884,0.009533165997709148,0.7388556250080001
54272,-712500.0,0.0,387500.0,219008,271449.13828285935,11,286,0.04707122799639467,0.07492229199851863,0.010362542001530528,0.9787760000035632
69472,4287500.0,0.0,1012500.0,188864,239155.96606259633,4,20,0.016333608538995514,0.07195929100271314,0.015588708003633656,0.0687202089902712
67072,4287500.0,0.0,912500.0,189936,239902.23130203845,4,20,0.02372513224636841,0.0643361249967711,0.007241208004415967,0.06796191599278245
67168,6687500.0,0.0,912500.0,188855,239867.00633884122,4,20,0.023403074306520975,0.05988062500546221,0.009940333009581082,0.06847974999982398
69568,6687500.0,0.0,1012500.0,186231,238900.34496559316,4,20,0.01571304234838888,0.06860462500480935,0.010268124999129213,0.08074520800437313
75008,-7312500.0,0.0,1262500.0,184811,237970.51049996004,4,20,0.013126747313893896,0.06938520900439471,0.010876166998059489,0.06399912499182392
36416,2887500.0,0.0,-362500.0,211008,258947.18808789446,11,286,0.04932785783688454,0.08082149999972899,0.010499665993847884,0.9659887500019977
72608,-7312500.0,0.0,1162500.0,185792,238173.65623978386,4,20,0.01285806194752605,0.06959220800490584,0.007360749994404614,0.060437707987148315
38816,2887500.0,0.0,-262500.0,238208,264373.7909151319,15,680,0.04825564841524331,0.08654920799017418,0.01113275000534486,2.325102041999344
24000,7487500.0,0.0,-887500.0,189376,240218.62099990365,4,20,0.026418300571080622,0.06656983299762942,0.011064249993069097,0.07091858300555032
21600,7487500.0,0.0,-987500.0,188400,239097.4514604367,4,20,0.0169555682667137,0.07229650000226684,0.00734520900005009,0.07039783299842384
41216,2887500.0,0.0,-162500.0,272320,254164.23783023618,16,816,0.04983265107804276,0.10570141699281521,0.008963041007518768,2.730139249993954
41824,3087500.0,0.0,-137500.0,276480,251315.7620011407,16,816,0.04799547053748635,0.10727566599962302,0.01098733399703633,2.757700832997216
44224,3087500.0,0.0,-37500.0,292288,247287.71695495895,16,816,0.048555930917768074,0.11473849999310914,0.00839362500119023,2.8210302089864854
23392,7287500.0,0.0,-912500.0,189824,239873.318068884,4,20,0.02334242597053236,0.06163829201250337,0.006780499999877065,0.06595916699734516
19200,7487500.0,0.0,-1087500.0,186880,238480.56939247524,4,20,0.01347849719726821,0.06343966699205339,0.0108652499911841,0.07514616700063925
20992,7287500.0,0.0,-1012500.0,187264,238906.4024500614,4,20,0.01566681395346037,0.06784625000727829,0.007555125004728325,0.0693172909959685
27424,3087500.0,0.0,-737500.0,191872,242602.3450817125,5,35,0.04433407085932444,0.06598612500238232,0.007638499999302439,0.12279687500267755
66976,1887500.0,0.0,912500.0,190400,240021.59636217542,4,20,0.025744201368660298,0.06640625,0.008115374992485158,0.07135241699870676
69376,1887500.0,0.0,1012500.0,190836,239822.43633855073,4,20,0.01895730414948955,0.05993725000007544,0.0069041669921716675,0.07239254099840764
66464,4087500.0,0.0,887500.0,189760,240188.03560992095,4,20,0.026968897965687532,0.06697370800247882,0.010646917013218626,0.057050750008784235
68864,4087500.0,0.0,987500.0,189440,239331.5508113475,4,20,0.01758198928733175,0.07534212499740534,0.008373791992198676,0.067608208002639
69600,7487500.0,0.0,1012500.0,187200,238889.17250346334,4,20,0.015614424266329889,0.06527525000274181,0.007906749990070239,0.06914541700098198
37632,3287500.0,0.0,-312500.0,218688,260471.32225851668,13,455,0.044761830458696306,0.07644375000381842,0.007346166006755084,1.5264473749994067
29824,3087500.0,0.0,-637500.0,194304,245574.77255162993,8,120,0.04879718865172788,0.06573079200461507,0.008344374989974312,0.39409891700779554
66592,7287500.0,0.0,887500.0,189824,240228.06978182416,4,20,0.026361529546918765,0.06774683299590833,0.00778708400321193,0.061454374997993
67200,7487500.0,0.0,912500.0,189696,239879.3015067602,4,20,0.023270762993304217,0.06967450000229292,0.008549666992621496,0.0762903339928016
68992,7287500.0,0.0,987500.0,188160,239084.87821506345,4,20,0.016900864932718026,0.06997445799061097,0.011703875003149733,0.08003008300147485
70272,-5712500.0,0.0,1062500.0,187328,238627.62464466156,4,20,0.01432903886468211,0.08092295798996929,0.013736125009017996,0.06255912499909755
67872,-5712500.0,0.0,962500.0,187536,239305.50138419634,4,20,0.018855048255497303,0.07849120799801312,0.008358457998838276,0.08374412500415929
65472,-5712500.0,0.0,862500.0,189300,240558.49465346654,4,20,0.030267599211646276,0.0845155419956427,0.0072147500031860545,0.05860504199517891
40032,3287500.0,0.0,-212500.0,247668,260309.39428690367,17,969,0.04610339240127742,0.08320933301001787,0.007355249996180646,3.3435299999982817
44032,-1712500.0,0.0,-37500.0,299136,248421.92657815505,14,560,0.04656286481871272,0.11588654200022575,0.007636542010004632,1.903138959009084
42976,1887500.0,0.0,-87500.0,296064,249262.69298826042,14,560,0.04891936959672327,0.11711400000785943,0.008719541991013102,1.941753457998857
70112,5287500.0,0.0,1037500.0,187664,238847.52286659862,4,20,0.01512630803470069,0.0665784999873722,0.006996790994890034,0.07252804200106766
41632,-1712500.0,0.0,-137500.0,287582,254425.69526593693,15,680,0.04550064334104282,0.10729416599497199,0.00723866700718645,2.3049132089945488
49472,-712500.0,0.0,187500.0,281472,265709.629354235,15,680,0.04979417202899975,0.0963864579971414,0.010128374997293577,2.282302207997418
67712,5287500.0,0.0,937500.0,189312,239592.5268716531,4,20,0.02100986299901841,0.06820487500226591,0.01000883300730493,0.06666199999745004
70176,6887500.0,0.0,1037500.0,186624,238728.61027058156,4,20,0.01470061980372778,0.06730500000412576,0.00930970799527131,0.06503304198849946
67776,6887500.0,0.0,937500.0,188975,239569.62010434084,4,20,0.020753862938179587,0.07009787499555387,0.011996165994787589,0.06885179098753724
57952,1287500.0,0.0,537500.0,196096,251897.54320856498,10,220,0.04591188586488492,0.07350058300653473,0.012211791996378452,0.7341467079968425
72128,-4312500.0,0.0,1137500.0,188171,238644.38076052137,4,20,0.013904325921541023,0.07435229199472815,0.009846000000834465,0.07605854199209716
74528,-4312500.0,0.0,1237500.0,187728,238496.86796354075,4,20,0.014228910649226552,0.07040312499157153,0.01036712501081638,0.06405887499568053
65088,-312500.0,0.0,837500.0,189952,240137.92059139023,4,20,0.03971293880137484,0.06745050000608899,0.008460584009299055,0.06596833300136495
67488,-312500.0,0.0,937500.0,190592,239685.47913547844,4,20,0.02919272069654972,0.07199499999114778,0.009030124987475574,0.07300329199642874
55552,1287500.0,0.0,437500.0,207552,260608.13203427484,10,220,0.04678392806012205,0.07315887499134988,0.010523207994992845,0.7449801670009037
69888,-312500.0,0.0,1037500.0,191232,239857.6668248602,4,20,0.023135700905173792,0.07000550000520889,0.009439708999707364,0.06814079200557899
67616,2887500.0,0.0,937500.0,190592,239881.45045618992,4,20,0.02153489792915142,0.07042225000623148,0.009664500001235865,0.07454545899236109
65216,2887500.0,0.0,837500.0,191296,240826.50621232882,4,20,0.03500233907352774,0.0699096659955103,0.009523166008875705,0.06348433399398346
70016,2887500.0,0.0,1037500.0,189952,239484.80803272515,4,20,0.01599906617372586,0.06332695799937937,0.007223958004033193,0.0632587500003865
63968,1687500.0,0.0,787500.0,191924,241233.2008530449,4,20,0.04715735178873332,0.07008124999993015,0.008580875000916421,0.07158920899382792
61568,1687500.0,0.0,687500.0,193216,243804.65250098903,7,84,0.046008626672533304,0.06583583299652673,0.007390708007733338,0.3141931660065893
31616,2887500.0,0.0,-562500.0,195744,248575.23656056615,10,220,0.04667395353214977,0.0635995000047842,0.006992708003963344,0.7653312500042375
70848,-6312500.0,0.0,1087500.0,186816,238460.8509549769,4,20,0.013648755962655227,0.06501574999128934,0.010609292003209703,0.06907033298921306
65440,-6512500.0,0.0,862500.0,189703,240593.37900269174,4,20,0.030125209209849926,0.06997712499287445,0.007095624998328276,0.0722427080036141
59168,1687500.0,0.0,587500.0,194432,248119.7018890893,9,165,0.04950848822577365,0.06568054200033657,0.009898415999487042,0.5684349160001148
68448,-6312500.0,0.0,987500.0,186880,239073.42828393105,4,20,0.017077636984862428,0.0639953339996282,0.007420583002385683,0.0714189160062233
34016,2887500.0,0.0,-462500.0,198760,253306.96995231448,11,286,0.044186864534687266,0.06607454200275242,0.006791624997276813,1.0015994580026018
66048,-6312500.0,0.0,887500.0,189120,240192.81642893906,4,20,0.026551831492295157,0.07088637500419281,0.007623166995472275,0.07037470799696166
67840,-6512500.0,0.0,962500.0,188351,239293.40416488846,4,20,0.018726887428865534,0.06740499999432359,0.010087874994496815,0.0661742500087712
70240,-6512500.0,0.0,1062500.0,186368,238575.27569044262,4,20,0.014079179461644145,0.06430375001218636,0.010793374996865168,0.07109566600411199
67296,-5112500.0,0.0,937500.0,190128,239571.83136121908,4,20,0.021028943704923902,0.07501691700599622,0.010004041003412567,0.06530729199585039
70304,-4912500.0,0.0,1062500.0,188224,238746.84044235214,4,20,0.014614602790570351,0.07087175000924617,0.010846167002455331,0.07191804199828766
65504,-4912500.0,0.0,862500.0,190004,240513.79448001934,4,20,0.0304062455508758,0.07522516600147355,0.012063375004800037,0.05976158300472889
67904,-4912500.0,0.0,962500.0,189120,239350.97024744362,4,20,0.018972037517827334,0.0663751670072088,0.008752499998081475,0.07352808299765456
69696,-5112500.0,0.0,1037500.0,188304,238833.3218190134,4,20,0.01519219636096456,0.07226945899310522,0.009004207997350022,0.0679623750038445
26080,-512500.0,0.0,-787500.0,190528,240945.1264264404,4,20,0.04902919513751735,0.06582970899762586,0.007825332999345846,0.06978583399904892
66880,-512500.0,0.0,912500.0,190336,239728.40346386933,4,20,0.030391680099430194,0.0707786249986384,0.00745883300260175,0.06426504199043848
64480,-512500.0,0.0,812500.0,189440,240484.2427618397,4,20,0.04361492368989407,0.0662944170035189,0.011798791994806379,0.06684616600978188
69280,-512500.0,0.0,1012500.0,191424,239815.2562924813,4,20,0.02385108942926621,0.06394412499503233,0.008975916003691964,0.07057283399626613
28480,-512500.0,0.0,-687500.0,192031,244135.1766382249,7,84,0.04637788667259177,0.07095604200731032,0.008988583998871036,0.31707662499684375
22784,7087500.0,0.0,-937500.0,189184,239571.75568448985,4,20,0.02077563619953694,0.06895812500442844,0.01026154198916629,0.06238854199182242
20384,7087500.0,0.0,-1037500.0,186752,238741.6817248281,4,20,0.01471844485145811,0.06775516700872686,0.00877608300652355,0.07096308299514931
67648,3687500.0,0.0,937500.0,190720,239743.71286618113,4,20,0.021299777537841232,0.07602179200330283,0.007603916004882194,0.06507104200136382
70048,3687500.0,0.0,1037500.0,189824,239199.3488383465,4,20,0.015605719070811024,0.07530383300036192,0.008802584008662961,0.06887858400295954
65856,3887500.0,0.0,862500.0,189824,240505.26888662155,4,20,0.030728090168530755,0.06662633300584275,0.007491249998565763,0.06824704199971166
30880,-512500.0,0.0,-587500.0,196672,249795.1371167985,9,165,0.0474341769649636,0.06678762499359436,0.0074394999974174425,0.6095448329870123
51872,-712500.0,0.0,287500.0,254757,278478.7135390145,19,1330,0.047879372122867456,0.08758116699755192,0.0077223329863045365,4.606958917007432
70656,3887500.0,0.0,1062500.0,189184,239049.1435440265,4,20,0.01491636999401947,0.06789833299990278,0.007026749997748993,0.08000204199925065
68256,3887500.0,0.0,962500.0,189684,239527.71078202178,4,20,0.019198881258638962,0.06512537499656901,0.010797417009598576,0.07214808299613651
68384,7087500.0,0.0,962500.0,188864,239312.2228630088,4,20,0.01860295404581472,0.06784270900243428,0.010716958000557497,0.0718605000001844
65984,7087500.0,0.0,862500.0,190512,240619.13548748422,4,20,0.02998744101532503,0.06903945899102837,0.009869125002296641,0.07870250000269152
70784,7087500.0,0.0,1062500.0,186624,238577.55983581487,4,20,0.013965658068037446,0.06475933300680481,0.009200625005178154,0.06362800000351854
73216,-7112500.0,0.0,1187500.0,184896,238108.77321795758,4,20,0.012891449875078955,0.07207233300141525,0.007683999996515922,0.06828900000255089
75616,-7112500.0,0.0,1287500.0,184124,237949.21776103458,4,20,0.013263343178227433,0.06018195899378043,0.011454042003606446,0.06880645800265484
80160,1487500.0,0.0,1462500.0,190554,239623.9523358496,4,20,0.015696180950806552,0.07487704200320877,0.008872750011505559,0.07948891700652894
77760,1487500.0,0.0,1362500.0,190160,239715.09675609926,4,20,0.014948573026203735,0.0673346250114264,0.012222332996316254,0.07819158300117124
82560,1487500.0,0.0,1562500.0,190346,239557.22881112728,4,20,0.016161991205757977,0.07765695899433922,0.009381915995618328,0.07180966700252611
32672,-712500.0,0.0,-512500.0,199808,256078.30269639572,9,165,0.04997023250441385,0.07852362500852905,0.011724665993824601,0.5990563330124132
76608,2687500.0,0.0,1312500.0,189151,239257.934693182,4,20,0.014671657708866031,0.07242812500044238,0.009753791993716732,0.06989654099743348
74208,2687500.0,0.0,1212500.0,189748,239312.51763704926,4,20,0.014025779723830808,0.07292279199464247,0.007741458000964485,0.07853666700248141
35072,-712500.0,0.0,-412500.0,214976,268213.6831463423,11,286,0.04360515333627135,0.08319483300147112,0.011538999999174848,1.082422667008359
71808,2687500.0,0.0,1112500.0,190100,239424.54810907328,4,20,0.014547877340424608,0.08084062499983702,0.01128791700466536,0.07533762500679586
54976,1887500.0,0.0,412500.0,208640,259648.9262886099,10,220,0.04963048941621401,0.08117029198911041,0.00840487499954179,0.7908430420065997
57376,1887500.0,0.0,512500.0,196160,252112.9942145743,10,220,0.04791317732850087,0.07548054200015031,0.010881084002903663,0.8097603339992929
73152,6287500.0,0.0,1162500.0,186112,238224.72235655703,4,20,0.01310904713168804,0.062072540997178294,0.007388208003249019,0.07058037500246428
76160,6487500.0,0.0,1287500.0,184555,238010.04932777394,4,20,0.013442293416730122,0.07175308300065808,0.007554958006949164,0.07015737499750685
